source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Bitcoinist'}",Samuel Edyme,State-Led Crypto Adoption: Michigan Proposes Strategic Bitcoin Reserve,"Michigan has recently taken a significant step in the realm of cryptocurrency policy, becoming the latest US state to propose the creation of a strategic Bitcoin reserve. On February 13, Representatives Bryan Posthumus and Ron Robinson introduced HB 4087, a b…",https://bitcoinist.com/crypto-adoption-michigan-proposes-bitcoin-reserve/,https://bitcoinist.com/wp-content/uploads/2025/02/DALL·E-2025-02-14-14.32.55-A-visually-compelling-and-symbolic-image-representing-Michigans-proposal-for-a-strategic-Bitcoin-reserve.-Show-the-Michigan-State-Capitol-building-wi.webp,2025-02-15T16:30:17Z,"Michigan has recently taken a significant step in the realm of cryptocurrency policy, becoming the latest US state to propose the creation of a strategic Bitcoin reserve.
On February 13, Representat… [+3129 chars]"
"{'id': None, 'name': 'ZyCrypto'}",Guest Author,RBLK Continues To Outperform Most Altcoins With its Presale Amid Final Consolidation Phase For ADA,"Cardano adherents are gearing up for a strong bullish run in the coming weeks as the token’s technical indicators point to upward momentum. At the same time, many are eying Rollblock’s presale. Rollblock has become the most anticipated presale altcoin of 2025…",https://zycrypto.com/rblk-continues-to-outperform-most-altcoins-with-its-presale-amid-final-consolidation-phase-for-ada/,https://zycrypto.com/wp-content/uploads/2024/06/Next-1000x-Crypto-Enter-Rollblock-RBLK-The-New-Altcoin-Revolutionizing-Online-Gaming-As-It-Gears-Up-To-Outperform-KAS-INJ-SHIB.jpg,2025-02-15T15:29:07Z,"Disclaimer: The below article is sponsored, and the views in it do not represent those of ZyCrypto. Readers should conduct independent research before taking any actions related to the project mentio… [+3800 chars]"
"{'id': None, 'name': 'Securityaffairs.com'}",Pierluigi Paganini,Attackers exploit recently disclosed Palo Alto Networks PAN-OS firewalls bug,"Threat actors are exploiting a recently disclosed vulnerability, tracked as CVE-2025-0108, in Palo Alto Networks PAN-OS firewalls. Researchers warn that threat actors are exploiting a recently disclosed vulnerability, tracked as CVE-2025-0108, in Palo Alto Ne…",https://securityaffairs.com/174237/hacking/exploitation-palo-alto-networks-pan-os-firewalls-bug.html,https://securityaffairs.com/wp-content/uploads/2020/05/Palo-Alto-Networks.png,2025-02-15T15:27:39Z,"Attackers exploit recently disclosed Palo Alto Networks PAN-OS firewalls bug
 | China-linked APT Salt Typhoon breached telecoms by exploiting Cisco router flaws
 | Experts discovered PostgreSQL fla… [+139624 chars]"
"{'id': None, 'name': 'ZyCrypto'}",Guest Author,Remittix Sees Second Fiddle Play By Cardano Over BTC and Ether on ETF News,"The latest ETF news development led ADA to surpass Bitcoin and Ethereum with an impressive short-term growth trend in market value. Although ADA achieved outstanding increases, it remains behind the quickly ascending blockchain project called Remittix. Cardan…",https://zycrypto.com/remittix-sees-second-fiddle-play-by-cardano-over-btc-and-ether-on-etf-news/,https://zycrypto.com/wp-content/uploads/2025/01/Could-Remittix-Outshine-the-PEPE-and-Shiba-Markets-This-Year.jpg,2025-02-15T15:04:47Z,"Disclaimer: The below article is sponsored, and the views in it do not represent those of ZyCrypto. Readers should conduct independent research before taking any actions related to the project mentio… [+5282 chars]"
"{'id': None, 'name': 'The Daily Hodl'}",Daily Hodl Staff,Trader Says Real-World Asset (RWA) Tokens Looking Better Than Most of the Crypto Market – Here Are His Top Picks,"A crypto strategist known for accurately calling the 2021 digital asset cycle top says the real-world asset (RWA) sector is showing a lot of market strength. The analyst pseudonymously known as Pentoshi tells his 854,800 followers on the social media platform…",https://dailyhodl.com/2025/02/15/trader-says-real-world-asset-rwa-tokens-looking-better-than-most-of-the-crypto-market-here-are-his-top-picks/,https://dailyhodl.com/wp-content/uploads/2025/02/RWA-Tokens-Looking-Better.jpg,2025-02-15T14:30:23Z,"A crypto strategist known for accurately calling the 2021 digital asset cycle top says the real-world asset (RWA) sector is showing a lot of market strength.
The analyst pseudonymously known as Pent… [+1920 chars]"
"{'id': None, 'name': 'Decrypt'}",Mathew Di Salvo,"Wisconsin Boosts Bitcoin ETF Holdings, Going All-In on BlackRock","The State of Wisconsin Investment Board has bought more Bitcoin exposure via shares in BlackRock's ETF, an SEC filing shows.",https://decrypt.co/306077/wisconsin-boosts-bitcoin-etf-holdings-blackrock,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2024/05/wisconsin-bitcoin-gID_7.png,2025-02-15T14:01:02Z,"The State of Wisconsins Investment Board has upped its exposure to Bitcoin by buying more shares in a prominent crypto ETF. 
A regulatory filing with the Securities and Exchange Commission shows tha… [+1399 chars]"
"{'id': None, 'name': 'Ambcrypto.com'}",Lennox Gitonga,Solana mirrors Ethereum’s 2024 breakout — Is $340 next for SOL?,Solana's latest chart patterns could mean more gains ahead as its adoption goes mainstream.,https://ambcrypto.com/solana-mirrors-ethereums-2024-breakout-is-340-next-for-sol/,https://ambcrypto.com/wp-content/uploads/2025/02/Lennox-13-1000x600.png,2025-02-15T14:00:20Z,<ul><li>Solana might be mirroring Ethereum’s 2024 breakout</li><li>Solanas double bottom pattern on the daily chart could be a precursor to a potential uptrend</li></ul>AMBCrypto’s analysis of Solana… [+3200 chars]
"{'id': None, 'name': 'newsBTC'}",Sebastian Villafuerte,Bitcoin Forms Rounding Bottom – Expert Sees Push To $100K Next Week,"Bitcoin has been trading sideways in a tight consolidation range, staying below key supply levels while holding strong above crucial demand zones. This phase of indecision has divided market sentiment, with many leaning toward a bullish trend that could resul…",http://www.newsbtc.com/bitcoin-news/bitcoin-forms-rounding-bottom-expert-sees-push-to-100k-next-week/,https://www.newsbtc.com/wp-content/uploads/2025/02/Untitled-design-87.jpg?fit=1792%2C1024,2025-02-15T14:00:13Z,"Bitcoin has been trading sideways in a tight consolidation range, staying below key supply levels while holding strong above crucial demand zones. This phase of indecision has divided market sentimen… [+3880 chars]"
"{'id': None, 'name': 'Forbes'}","Boaz Sobrado, Contributor, 
 Boaz Sobrado, Contributor
 https://www.forbes.com/sites/boazsobrado/","Ethereum Staking ETFs Coming By 2025, Says Lido Institutional Head","As Ethereum struggles with competition from Bitcoin and Solana, the introduction of staking-enabled ETFs could reignite institutional interest.",https://www.forbes.com/sites/boazsobrado/2025/02/15/ethereum-staking-etfs-coming-by-2025-says-lido-institutional-head/,https://imageio.forbes.com/specials-images/imageserve/67b09617dd2f650909a86723/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-15T13:44:50Z,"ILLUSTRATION - 23 April 2024, Baden-Württemberg, Rottweil: The logo of the cryptocurrency Ethereum ... [+] (ETH) and a candle chart can be seen on the CoinMarcetCap trading platform. Photo: Silas Ste… [+4763 chars]"
"{'id': None, 'name': 'Bitcoinist'}",Ash Tiwari,Ethereum Staking Drops From November 2024 Peak – Is Interest In ETH Fading?,"The percentage of Ethereum (ETH) supply staked on the network has dropped to 27.6%, a level last seen in July 2024. This decline has raised questions about Ethereum’s long-term appeal among investors and whether staking remains a preferred option. Staked Ethe…",https://bitcoinist.com/ethereum-staking-drops-from-november-2024-peak-is-interest-in-eth-fading/,https://bitcoinist.com/wp-content/uploads/2025/02/ethereum_1d9a2b.jpg,2025-02-15T13:30:24Z,"The percentage of Ethereum (ETH) supply staked on the network has dropped to 27.6%, a level last seen in July 2024. This decline has raised questions about Ethereums long-term appeal among investors … [+2796 chars]"
"{'id': None, 'name': 'Ambcrypto.com'}",Benjamin Njiri,Will Ethereum staking in ETFs propel ETH’s price to new heights?,"Institutional adoption of ETH ETFs has picked up pace, despite the altcoin's price stagnating.",https://ambcrypto.com/will-ethereum-staking-in-etfs-propel-eths-price-to-new-heights/,https://ambcrypto.com/wp-content/uploads/2025/02/EthereumETFFI-1-1000x600.jpg,2025-02-15T13:00:09Z,<ul><li>Ethereum ETF’s institutional ownership jumped from 4.5% to 14.5% in Q4 of 2024</li><li>Grayscale has sought the SECs nod for its ETH ETF staking feature</li></ul>Institutional adoption of Eth… [+2375 chars]
"{'id': None, 'name': 'Yahoo Entertainment'}",,This New Milestone for Solana Is Bad News for Ethereum. Here's How to Invest.,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_be025365-cc71-49b1-8feb-94cac204861f,,2025-02-15T12:00:00Z,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
"{'id': None, 'name': 'newsBTC'}",Sebastian Villafuerte,Avalanche Holds Key Demand Zone – Analyst Sets $30 Target If Momentum Holds,"Avalanche has faced relentless selling pressure since mid-December, wiping out over 60% of its value and erasing all the gains from the impressive November 2024 rally. The extended downtrend has left investors uncertain about its near-term prospects as the en…",http://www.newsbtc.com/news/avalanche/avalanche-holds-key-demand-zone-analyst-sets-30-target-if-momentum-holds/,https://www.newsbtc.com/wp-content/uploads/2025/02/Untitled-design-86.jpg?fit=1792%2C1024,2025-02-15T11:00:10Z,"Avalanche has faced relentless selling pressure since mid-December, wiping out over 60% of its value and erasing all the gains from the impressive November 2024 rally. The extended downtrend has left… [+4146 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,HIVE Digital Technologies (NASDAQ:HIVE) Earns “Buy” Rating from HC Wainwright,"HIVE Digital Technologies (NASDAQ:HIVE – Get Free Report)‘s stock had its “buy” rating reaffirmed by equities researchers at HC Wainwright in a research report issued on Thursday,Benzinga reports. They currently have a $10.00 price objective on the stock, up …",https://www.etfdailynews.com/2025/02/15/hive-digital-technologies-nasdaqhive-earns-buy-rating-from-hc-wainwright/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/hive-digital-technologies-ltd-logo-1200x675.png?v=20240523105317&w=240&h=240&zc=2,2025-02-15T09:04:52Z,"HIVE Digital Technologies (NASDAQ:HIVE – Get Free Report)‘s stock had its “buy” rating reaffirmed by equities researchers at HC Wainwright in a research report issued on Thursday,Benzinga reports. Th… [+4682 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Research Analysts Issue Forecasts for HIVE Q4 Earnings,"HIVE Digital Technologies Ltd. (NASDAQ:HIVE – Free Report) – Equities research analysts at B. Riley cut their Q4 2025 EPS estimates for HIVE Digital Technologies in a note issued to investors on Wednesday, February 12th. B. Riley analyst N. Giles now expects …",https://www.etfdailynews.com/2025/02/15/research-analysts-issue-forecasts-for-hive-q4-earnings/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/hive-digital-technologies-ltd-logo-1200x675.png?v=20240523105317&w=240&h=240&zc=2,2025-02-15T08:18:47Z,HIVE Digital Technologies Ltd. (NASDAQ:HIVE – Free Report) – Equities research analysts at B. Riley cut their Q4 2025 EPS estimates for HIVE Digital Technologies in a note issued to investors on Wedn… [+4207 chars]
"{'id': None, 'name': 'Biztoc.com'}",fool.com,Is Now a Good Time to Buy the Dip in Dogecoin?,"Last year, mainstream cryptocurrencies such as Bitcoin and Ethereum generated returns far superior to those seen in the S&P 500 (SNPINDEX: ^GSPC) and Nasdaq Composite (NASDAQINDEX: ^IXIC). One of the main catalysts for these cryptocurrencies in 2024 was the p…",https://biztoc.com/x/3205300bfae523d6,https://biztoc.com/cdn/3205300bfae523d6_s.webp,2025-02-15T04:15:13Z,"Last year, mainstream cryptocurrencies such as Bitcoin and Ethereum generated returns far superior to those seen in the S&amp;P 500 (SNPINDEX: ^GSPC) and Nasdaq Composite (NASDAQINDEX: ^IXIC). One of… [+146 chars]"
"{'id': None, 'name': 'Crypto Briefing'}",Germán Frers,Hedge fund giant Millennium discloses $2.6B Bitcoin ETF and $182M Ethereum ETF holdings,"Institutional crypto investments are surging, signaling growing mainstream acceptance and potential market stabilization for digital assets.
The post Hedge fund giant Millennium discloses $2.6B Bitcoin ETF and $182M Ethereum ETF holdings appeared first on Cry…",https://cryptobriefing.com/millennium-bitcoin-ethereum-etfs-holdings/,https://static.cryptobriefing.com/wp-content/uploads/2025/02/14181620/617e917b-5690-4286-8898-c864c572b991-800x420.jpg,2025-02-15T01:18:07Z,"Key Takeaways
<ul><li>Millennium Management disclosed $2.6 billion in Bitcoin ETFs and $182.1 million in Ethereum ETFs holdings.</li><li>Institutional crypto investment is on the rise, with entities… [+842 chars]"
"{'id': None, 'name': 'Ambcrypto.com'}",Denis Mwirigi,Litecoin tests THIS bullish pennant – What next for LTC?,"Litecoin surged by 5.15% to $122, fueled by speculation of a spot ETF approval with 90% odds.",https://ambcrypto.com/litecoin-tests-this-bullish-pennant-what-next-for-ltc/,https://ambcrypto.com/wp-content/uploads/2025/02/Editors-2025-02-14T194251.381-1000x600.jpg,2025-02-15T01:00:17Z,<ul><li>LTCs price has been consolidating in a perfect bullish pennant on the 8-hour chart following a recent uptrend exhaustion.</li><li>Technical analysis hinted at a potential breakout as LTC pric… [+2375 chars]
"{'id': None, 'name': 'Decrypt'}",Andrew Hayward,'Ahead of Their Time': Meebits Ethereum NFT IP Sold as New Owner Reveals Bits Rewards,"Bored Ape Yacht Club creator Yuga Labs just sold off the Meebits IP, which it acquired from Larva Labs in 2022.",https://decrypt.co/306109/meebits-ethereum-nft-ip-sold-bits-rewards,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2025/02/meebits-gID_7.png,2025-02-15T00:30:27Z,"Ownership of Meebits, the tokenized metaverse avatar IP launched by CryptoPunks creator Larva Labs in 2021, has changed hands for a second time.
The Meebit Company (aka MeebCo), a new firm backed by… [+3304 chars]"
"{'id': None, 'name': 'newsBTC'}",Ash Tiwari,"Ethereum Defends Critical Demand Zone – Will ETH Rally To $3,000?","Despite a volatile past two weeks, driven by Donald Trump’s proposed trade tariffs and higher-than-expected January 2025 inflation data in the US, Ethereum (ETH) has successfully defended the $2,380–$2,460 demand zone. Now, analysts are eyeing a potential mov…",http://www.newsbtc.com/ethereum-news/ethereum-defends-critical-demand-zone-will-eth-rally-to-3000/,https://www.newsbtc.com/wp-content/uploads/2025/02/ethereum_30ec83.jpg?fit=1920%2C1080,2025-02-15T00:30:24Z,"Despite a volatile past two weeks, driven by Donald Trumps proposed trade tariffs and higher-than-expected January 2025 inflation data in the US, Ethereum (ETH) has successfully defended the $2,380$2… [+2789 chars]"
"{'id': None, 'name': 'Bitcoinist'}",Godspower Owie,Ethereum Eyes Potential Upward Move As Bullish Chart Pattern Remains Intact,"Ethereum’s price fluctuations may be nearing its end in the short term, indicating a potential start of the much-anticipated major upward move to a new all-time high. Its upside capability to new highs is further supported by bullish indicators and key patter…",https://bitcoinist.com/ethereum-eyes-upward-move/,https://bitcoinist.com/wp-content/uploads/2025/02/Ethereum-from-Unsplash-24.jpg,2025-02-15T00:30:24Z,"Ethereum’s price fluctuations may be nearing its end in the short term, indicating a potential start of the much-anticipated major upward move to a new all-time high. Its upside capability to new hig… [+2913 chars]"
"{'id': None, 'name': 'Ambcrypto.com'}",Erastus Chami,"Ethereum: Assessing odds of ETH reaching $3,200 soon",Ethereum's bullish momentum is driven by strong technical levels and increasing institutional support.,https://ambcrypto.com/ethereum-assessing-odd-of-eth-reaching-3200-soon/,https://ambcrypto.com/wp-content/uploads/2025/02/Erastus-2025-02-14T111742.354-min-1000x600.png,2025-02-15T00:00:28Z,"<ul><li>Ethereum showed strong support above $2,600, with a possible rally to $3,200 or $4,000.</li><li>Growing institutional interest and active network usage signaled potential upward price movemen… [+3536 chars]"
"{'id': None, 'name': 'ZyCrypto'}",Guest Author,"BTC’s Bull Run Is Just Beginning, But WallitIQ (WLTQ) Has Already Delivered 5x More Gains","Bitcoin has recently succeeded in the crypto market, with analysts predicting its bull run has just commenced. While Bitcoin’s bull run is just starting, one AI altcoin, WallitIQ (WLTQ), is already outperforming it by a massive margin. This AI altcoin has alr…",https://zycrypto.com/btcs-bull-run-is-just-beginning-but-wallitiq-wltq-has-already-delivered-5x-more-gains/,https://zycrypto.com/wp-content/uploads/2025/02/BTCs-Bull-Run-Is-Just-Beginning-But-WallitIQ-WLTQ-Has-Already-Delivered-5x-More-Gains.jpg,2025-02-14T23:17:16Z,"Disclaimer: The below article is sponsored, and the views in it do not represent those of ZyCrypto. Readers should conduct independent research before taking any actions related to the project mentio… [+4907 chars]"
"{'id': None, 'name': 'Biztoc.com'}",theblock.co,NYSE asks SEC to allow staking for Grayscale’s Ethereum ETFs,"NYSE Arca has filed to permit staking for Grayscale’s spot Ethereum ETFs, according to a filing on Friday.",https://biztoc.com/x/12b3257481a1e303,https://biztoc.com/cdn/12b3257481a1e303_s.webp,2025-02-14T22:15:12Z,"NYSE Arca has filed to permit staking for Grayscales spot Ethereum ETFs, according to a filing on Friday.
This story appeared on theblock.co, 2025-02-14 22:14:00."
"{'id': None, 'name': 'Ambcrypto.com'}",Samantha LKM,Ethereum Foundation’s bold $120M DeFi injection: Betting big on passive yield,This landmark move marks a shift toward sustainable funding.,https://ambcrypto.com/ethereum-foundations-bold-120m-defi-injection-betting-big-on-passive-yield/,https://ambcrypto.com/wp-content/uploads/2025/02/Samyukhtha-41-1000x600.webp,2025-02-14T22:00:15Z,<ul><li>Ethereum Foundation invested $120 million in Ether across DeFi protocols like Aave and Compound.</li><li>The move addressed past reliance on ETH sell-offs and aims for sustainable funding str… [+2826 chars]
"{'id': None, 'name': 'newsBTC'}",Sebastian Villafuerte,Ethereum Indicator Flashes Buy Signal On The Weekly Chart – Potential For A Rebound?,"Ethereum has been struggling below the $2,800 mark for weeks, unable to reclaim it as support and spark a recovery rally. This critical resistance level has kept bulls at bay, leaving the price action stagnant and fueling negative sentiment in the market. Ana…",http://www.newsbtc.com/news/ethereum/ethereum-indicator-flashes-buy-signal-on-the-weekly-chart-potential-for-a-rebound/,https://www.newsbtc.com/wp-content/uploads/2025/02/Untitled-design-85.jpg?fit=1792%2C1024,2025-02-14T22:00:02Z,"Ethereum has been struggling below the $2,800 mark for weeks, unable to reclaim it as support and spark a recovery rally. This critical resistance level has kept bulls at bay, leaving the price actio… [+4337 chars]"
"{'id': None, 'name': 'Biztoc.com'}",theblock.co,"Bitcoin ETFs maintain market lead as Ethereum ETFs see surge in institutional adoption, 13F filings show","Major institutions, including sovereign wealth funds and pension funds, ramped up their spot Bitcoin ETF investments.",https://biztoc.com/x/7e4042b8c983d1c3,https://biztoc.com/cdn/7e4042b8c983d1c3_s.webp,2025-02-14T21:44:17Z,"Major institutions, including sovereign wealth funds and pension funds, ramped up their spot Bitcoin ETF investments.
This story appeared on theblock.co, 2025-02-14 21:41:40."
"{'id': None, 'name': 'ZyCrypto'}",PR DESK,Coin Terminal and ZetaChain Offer $1 Million for Grabs in AI-Powered Crypto Hackathon,"Leading crypto IDO launchpad Coin Terminal has partnered with ZetaChain, the new L1, and Universal Blockchain for cross-chain interoperability to launch an AI-powered hackathon with $ million in rewards. Tagged AI3, the groundbreaking event will bring togethe…",https://zycrypto.com/coin-terminal-and-zetachain-offer-1-million-for-grabs-in-ai-powered-crypto-hackathon/,https://zycrypto.com/wp-content/uploads/2025/02/unnamed-2025-02-14T211622.404.jpg,2025-02-14T21:19:02Z,"Disclaimer: The below article is sponsored, and the views in it do not represent those of ZyCrypto. Readers should conduct independent research before taking any actions related to the project mentio… [+2496 chars]"
"{'id': None, 'name': 'Securityaffairs.com'}",Pierluigi Paganini,U.S. CISA adds SimpleHelp flaw to its Known Exploited Vulnerabilities catalog,"U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds SimpleHelp vulnerability to its Known Exploited Vulnerabilities catalog. The U.S. Cybersecurity and Infrastructure Security Agency (CISA) added a SimpleHelp vulnerability, tracked as CVE-2024-5…",https://securityaffairs.com/174233/hacking/u-s-cisa-adds-simplehelp-flaw-known-exploited-vulnerabilities-catalog.html,https://securityaffairs.com/wp-content/uploads/2020/07/CISA.jpeg,2025-02-14T21:15:35Z,"China-linked APT Salt Typhoon breached telecoms by exploiting Cisco router flaws
 | Experts discovered PostgreSQL flaw chained with BeyondTrust zeroday in targeted attacks
 | Valve removed the game… [+139543 chars]"
"{'id': None, 'name': 'CryptoSlate'}",Gino Matos,State Street and Citi reportedly eyeing crypto custody services,"State Street and Citi are considering offering crypto custody services. According to a report from The Information, the banks aim to provide safekeeping solutions to institutional investors, traders, and large funds. A bank executive told the report that Stat…",https://cryptoslate.com/state-street-and-citi-reportedly-eyeing-crypto-custody-services/,https://cryptoslate.com/wp-content/uploads/2024/02/bitcoin-ethereum-custody.jpg,2025-02-14T21:00:41Z,"State Street and Citi are considering offering crypto custody services. According to a report from The Information, the banks aim to provide safekeeping solutions to institutional investors, traders,… [+2993 chars]"
"{'id': None, 'name': 'Biztoc.com'}",benzinga.com,"Bitcoin, Ethereum, XRP, Dogecoin Rally, Trader Predicts Weekend Pullback Before Push To $103,000'","Crypto markets are experiencing strong momentum on Friday, with key assets posting gains.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
 $98,205.44
+2.7%
Ethereum (CRYPTO: ETH)
 $2,744.60
+3.9%
Solana (CRYPTO: SOL)
 $202.28
+5.2%
XRP (CRYPTO: XRP)
 $2…",https://biztoc.com/x/4c598eacde5987ef,https://biztoc.com/cdn/4c598eacde5987ef_s.webp,2025-02-14T20:58:15Z,"Crypto markets are experiencing strong momentum on Friday, with key assets posting gains.CryptocurrencyPrice Gains +/-Bitcoin (CRYPTO: BTC)$98,205.44+2.7%Ethereum (CRYPTO: ETH)$2,744.60+3.9%Solana (C… [+126 chars]"
"{'id': None, 'name': 'The Daily Hodl'}",Daily Hodl Staff,"Ethereum ‘Attractive’ Against Bitcoin at Current Level, Says Analyst Benjamin Cowen – Here’s His Outlook","A widely followed crypto analyst says that Ethereum (ETH) looks attractive against Bitcoin (BTC) at its current price. In a new strategy session, crypto trader Benjamin Cowen tells his 968,400 followers on the social media platform X that ETH paired against B…",https://dailyhodl.com/2025/02/14/ethereum-attractive-against-bitcoin-at-current-level-says-analyst-benjamin-cowen-heres-his-outlook/,https://dailyhodl.com/wp-content/uploads/2023/01/Weigh-Down-btc-eth.jpg,2025-02-14T20:55:14Z,"A widely followed crypto analyst says that Ethereum (ETH) looks attractive against Bitcoin (BTC) at its current price.
In a new strategy session, crypto trader Benjamin Cowen tells his 968,400 follo… [+1550 chars]"
"{'id': None, 'name': 'newsBTC'}",Christian Encila,Bitcoin ETFs Get $2 Million Boost From National Bank Of Canada,"The National Bank of Canada has ventured boldly into the realm of cryptocurrencies. The bank has made $2 million investments in Bitcoin exchange-traded funds (ETFs), changing the way conventional finance views digital assets. This choice emphasizes the evolvi…",http://www.newsbtc.com/news/bitcoin/bitcoin-etfs-get-2-million-boost-from-national-bank-of-canada/,https://www.newsbtc.com/wp-content/uploads/2025/02/a_f0fd65.png?fit=512%2C512,2025-02-14T20:00:13Z,"They say journalists never truly clock out. But for Christian, that's not just a metaphor, it's a lifestyle. By day, he navigates the ever-shifting tides of the cryptocurrency market, wielding words … [+2792 chars]"
"{'id': None, 'name': 'The Daily Hodl'}",Rhodilee Jean Dolor,Decentralized Oracle Network Chainlink Tops All Ethereum-Based Coins in Terms of Development Activity: Santiment,"New data from the crypto analytics platform Santiment shows that the decentralized oracle network Chainlink (LINK) once again outpaces all other Ethereum (ETH)-based coins in terms of recent development activity. According to Santiment, Chainlink saw 691.07 n…",https://dailyhodl.com/2025/02/14/decentralized-oracle-network-chainlink-tops-all-ethereum-based-coins-in-terms-of-development-activity-santiment/,https://dailyhodl.com/wp-content/uploads/2025/02/oacle-network-chainlink-tops.jpg,2025-02-14T19:45:37Z,New data from the crypto analytics platform Santiment shows that the decentralized oracle network Chainlink (LINK) once again outpaces all other Ethereum (ETH)-based coins in terms of recent developm… [+1554 chars]
"{'id': None, 'name': 'CoinDesk'}",Tom Carreras,SafeMoon to Launch Memecoin on Solana After Burning Most of SFM Supply,SFM holders will have an opportunity to sell their tokens despite current low liquidity levels.,https://www.coindesk.com/markets/2025/02/14/safemoon-to-launch-memecoin-on-solana-after-burning-most-of-sfm-supply,https://cdn.sanity.io/images/s3y3vcno/production/a300563e1e948240493525e9a52ed6d7b4b765a5-3832x2155.jpg?auto=format,2025-02-14T19:38:04Z,"The SafeMoon team is planning on launching a memecoin on Solana (SOL) on Saturday at 1:00AM UTC.
The team has burned 2.2 trillion SFM tokens across the Ethereum, Polygon and Binance Smart Chain netw… [+1228 chars]"
"{'id': None, 'name': 'Decrypt'}",Andrew Hayward,TRUMP Solana Meme Coin Spikes 40% as XRP and Dogecoin Jump,"President Donald Trump's Solana meme coin has skyrocketed again, while major coins like Dogecoin and XRP show their own sizable increases.",https://decrypt.co/306068/trump-solana-meme-coin-spikes-xrp-dogecoin,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2025/01/trump-meme-coin-gID_7.png,2025-02-14T19:33:58Z,"President Donald Trump's official Solana meme coin is nearing a two-week high price thanks to a daily spike that's made it the biggest gainer by far among the top 100 cryptocurrencies.
TRUMP is up 4… [+1872 chars]"
"{'id': None, 'name': 'Realvision.com'}",Real Vision Podcast Network,Are Crypto Fundamentals as Bad as the Sentiment? (REKT Vision)," TOKEN2049: Grab your tickets at dubai.token2049.com with promo code REALVISION for an exclusive 10% off—only while tickets last 

 Use code ""realvision15"" to get 15% OFF tickets for Consensus 2025 in Hong Kong: https://coindesk.com/consensus-hk

​​ Get…",https://www.realvision.com,https://media.realvision.com/wp/20230703180853/real-vision-w-logo-burn-thumbnail-default-export.jpg,2025-02-14T19:28:00Z,"Join the Real Vision team and special guests in Miami.
January 30 February 1, 2025.
Dive into the future of digital assets with a one-of-a-kind event that brings together the best of what the Real … [+369 chars]"
"{'id': None, 'name': 'Securityaffairs.com'}",Pierluigi Paganini,China-linked APT Salt Typhoon breached telecoms by exploiting Cisco router flaws,"China-linked APT Salt Typhoon has breached more U.S. telecommunications providers via unpatched Cisco IOS XE network devices. China-linked APT group Salt Typhoon is still targeting telecommunications providers worldwide, and according to a new report publishe…",https://securityaffairs.com/174226/apt/salt-typhoon-exploited-cisco-ios-xe-flaws.html,https://securityaffairs.com/wp-content/uploads/2025/02/image-21.png,2025-02-14T19:23:25Z,"China-linked APT Salt Typhoon breached telecoms by exploiting Cisco router flaws
 | Experts discovered PostgreSQL flaw chained with BeyondTrust zeroday in targeted attacks
 | Valve removed the game… [+139543 chars]"
"{'id': None, 'name': 'Pypi.org'}",jtraglia@pm.me,ethspecify 0.1.4,A utility for processing Ethereum specification tags.,https://pypi.org/project/ethspecify/0.1.4/,,2025-02-14T19:15:53Z,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]"
"{'id': None, 'name': 'Crypto Briefing'}",Germán Frers,Vitalik calls for 10X scaling to reinforce Ethereum’s L1 dominance in an L2-heavy world,"Scaling Ethereum's L1 could enhance security and resilience, ensuring robust decentralization amid growing L2 reliance and potential centralization risks.
The post Vitalik calls for 10X scaling to reinforce Ethereum’s L1 dominance in an L2-heavy world appeare…",https://cryptobriefing.com/ethereum-scaling-10x-l1/,https://static.cryptobriefing.com/wp-content/uploads/2025/02/14102653/4766cb37-1646-40d8-b5f6-9ed412eb88a0-800x420.jpg,2025-02-14T19:12:39Z,"Key Takeaways
<ul><li>Vitalik Buterin proposes a 10X increase in Ethereum's L1 gas limit.</li><li>A scaled L1 enhances security, facilitates L2 operations, and enables smooth asset transfers.</li></… [+1778 chars]"
"{'id': None, 'name': 'Pypi.org'}",jtraglia@pm.me,ethspecify 0.1.3,A utility for processing Ethereum specification tags.,https://pypi.org/project/ethspecify/0.1.3/,,2025-02-14T19:04:30Z,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]"
