symbol,price
AXSBNB,0.00644
AXSBTC,4.51e-05
AXSBUSD,5.88
AXSUSDT,4.38
HARDBNB,0.000592
HARDBTC,3.18e-06
HARDBUSD,0.1091
HARDUSDT,0.1257
BNBBRL,3906.0
LTCEUR,120.65
RENBTCBTC,0.0
RENBTCETH,0.0
DNTBUSD,0.036
DNTUSDT,0.036
SLPETH,9.4e-07
ADAEUR,0.7448
LTCNGN,0.0
CVPETH,0.00032
CVPBUSD,0.343
STRAXBTC,6.2e-07
STRAXETH,0.0003188
STRAXBUSD,0.471
STRAXUSDT,0.05977
FORBTC,6e-08
FORBUSD,0.01703
UNFIBNB,0.0
UNFIBTC,1.85e-05
UNFIBUSD,7.815
UNFIUSDT,1.341
FRONTETH,0.0
FRONTBUSD,0.3322
BCHABUSD,0.0
ROSEBTC,4.4e-07
ROSEBUSD,0.06826
ROSEUSDT,0.04352
AVAXTRY,912.6
BUSDBRL,4.991
AVAUSDT,0.67
SYSBUSD,0.0818
XEMUSDT,0.01596
HEGICETH,0.0
HEGICBUSD,0.0
AAVEUPUSDT,0.0
AAVEDOWNUSDT,0.0
PROMBNB,0.01443
PROMBUSD,4.424
XRPBRL,15.85
XRPNGN,0.0
SKLBTC,3.8e-07
SKLBUSD,0.0215
SKLUSDT,0.0364
BCHEUR,311.8
YFIEUR,4835.0
ZILBIDR,253.4
SUSDBTC,0.0
SUSDETH,0.0
SUSDUSDT,0.0
COVERETH,0.0
COVERBUSD,0.0
GLMBTC,3.96e-06
GLMETH,0.0001502
GHSTETH,0.0008175
GHSTBUSD,0.957
SUSHIUPUSDT,0.0
SUSHIDOWNUSDT,0.0
XLMUPUSDT,0.0
XLMDOWNUSDT,0.0
LINKBRL,109.03
LINKNGN,0.0
LTCRUB,6383.1
TRXTRY,8.857
XLMEUR,0.3305
DFETH,0.0
DFBUSD,0.036
GRTBTC,1.43e-06
GRTETH,5.176e-05
GRTUSDT,0.1393
JUVBTC,0.0001377
JUVBUSD,2.065
JUVUSDT,1.593
PSGBTC,6.93e-05
PSGBUSD,3.019
PSGUSDT,2.39
BUSDBVND,0.0
USDTBVND,0.0
1INCHBTC,2.78e-06
1INCHUSDT,0.2701
REEFBTC,0.0
REEFUSDT,0.000688
OGBTC,4e-05
OGUSDT,3.898
ATMBTC,9.44e-05
ATMUSDT,1.565
ASRBTC,0.0001339
ASRUSDT,1.483
CELOBTC,4.52e-06
CELOUSDT,0.4407
RIFBTC,5.8e-07
RIFUSDT,0.0573
CHZTRY,2.173
XLMTRY,12.624
LINKGBP,13.173
GRTEUR,0.133
BTCSTBTC,0.000331
BTCSTBUSD,1.16
BTCSTUSDT,5.35
TRUBTC,4.8e-07
TRUBUSD,0.0
TRUUSDT,0.0467
DEXEETH,0.001378
DEXEBUSD,2.1
EOSEUR,0.762
LTCBRL,728.1
USDCBUSD,0.9999
TUSDBUSD,0.9966
PAXBUSD,0.0
CKBBTC,0.0
CKBBUSD,0.00265
CKBUSDT,0.006224
TWTBTC,1.229e-05
TWTBUSD,0.7924
TWTUSDT,1.0148
FIROBTC,2.005e-05
FIROETH,0.0
FIROUSDT,1.315
BETHETH,0.9996
DOGEEUR,0.25541
DOGETRY,9.755
DOGEAUD,0.09449
DOGEBRL,1.5369
DOTNGN,0.0
PROSETH,0.000216
LITBTC,7.75e-06
LITBUSD,0.812
LITUSDT,0.743
BTCVAI,0.0
BUSDVAI,1.015
SFPBTC,6.8e-06
SFPBUSD,0.5992
SFPUSDT,0.6609
DOGEGBP,0.07759
DOTTRY,179.5
FXSBTC,2.74e-05
FXSBUSD,6.964
DODOBTC,1.01e-06
DODOBUSD,0.1233
DODOUSDT,0.0995
FRONTBTC,1.405e-05
EASYBTC,0.0
CAKEBTC,2.935e-05
CAKEUSDT,2.855
BAKEBUSD,0.1426
UFTETH,0.0001694
UFTBUSD,0.2061
1INCHBUSD,0.2519
BANDBUSD,1.539
GRTBUSD,0.1052
IOSTBUSD,0.007
OMGBUSD,0.466
REEFBUSD,0.001394
ACMBTC,9.05e-05
ACMBUSD,2.073
ACMUSDT,1.243
AUCTIONBTC,0.0001124
AUCTIONBUSD,8.04
PHABTC,1.81e-06
PHABUSD,0.1034
DOTGBP,3.015
ADATRY,28.45
ADABRL,4.477
ADAGBP,0.513
TVKBTC,1.45e-06
TVKBUSD,0.02043
BADGERBTC,3.814e-05
BADGERBUSD,2.079
BADGERUSDT,3.703
FISBTC,2.66e-06
FISBUSD,0.2438
FISUSDT,0.2593
DOTBRL,28.28
ADAAUD,0.5054
HOTTRY,0.05924
EGLDEUR,21.56
OMBTC,7.564e-05
OMBUSD,0.01891
OMUSDT,7.3491
PONDBTC,1.4e-07
PONDBUSD,0.00936
PONDUSDT,0.0133
DEGOBTC,3.54e-05
DEGOBUSD,1.347
DEGOUSDT,1.832
AVAXEUR,23.89
BTTTRY,0.0
CHZBRL,0.3021
UNIEUR,4.856
ALICEBTC,7.74e-06
ALICEBUSD,0.726
ALICEUSDT,0.752
CHZBUSD,0.0746
CHZEUR,0.053
CHZGBP,0.0572
BIFIBNB,0.0
BIFIBUSD,359.6
LINABTC,8e-08
LINABUSD,0.010131
LINAUSDT,0.002677
ADARUB,34.49
ENJBRL,1.328
ENJEUR,0.1946
MATICEUR,0.3444
NEOTRY,400.0
PERPBTC,4.96e-06
PERPBUSD,0.54698
PERPUSDT,0.4829
RAMPBTC,0.0
RAMPBUSD,0.0
RAMPUSDT,0.0
SUPERBTC,7.51e-06
SUPERBUSD,0.0727
SUPERUSDT,0.7322
CFXBTC,1.23e-06
CFXBUSD,0.154
CFXUSDT,0.12
ENJGBP,0.3676
EOSTRY,22.97
LTCGBP,63.56
LUNAEUR,0.0
RVNTRY,0.5306
THETAEUR,0.614
XVGBUSD,0.003651
EPSBTC,0.0
EPSBUSD,0.0
EPSUSDT,0.0
AUTOBTC,0.00324
AUTOBUSD,95.1
AUTOUSDT,95.3
TKOBTC,3.97e-06
TKOBIDR,3360.0
TKOBUSD,0.2082
TKOUSDT,0.3084
PUNDIXETH,0.0001666
PUNDIXUSDT,0.3674
BTTBRL,0.0
BTTEUR,0.0
HOTEUR,0.001789
WINEUR,7.654e-05
TLMBTC,6e-08
TLMBUSD,0.00941
TLMUSDT,0.00755
1INCHUPUSDT,0.0
1INCHDOWNUSDT,0.0
BTGBUSD,17.62
BTGUSDT,17.65
HOTBUSD,0.001058
BNBUAH,30349.0
ONTTRY,7.104
VETEUR,0.03184
VETGBP,0.0143
WINBRL,0.0006576
MIRBTC,8.38e-06
MIRBUSD,0.13237
MIRUSDT,0.14168
BARBTC,0.000141
BARBUSD,2.533
BARUSDT,1.834
FORTHBTC,3.714e-05
FORTHBUSD,3.027
FORTHUSDT,3.62
CAKEGBP,2.714
DOGERUB,6.94
HOTBRL,0.0
WRXEUR,0.0
EZBTC,0.0
EZETH,0.0
BAKEUSDT,0.2314
BURGERBUSD,0.3208
BURGERUSDT,0.4386
SLPBUSD,0.001487
SLPUSDT,0.002509
TRXAUD,0.0
TRXEUR,0.232
VETTRY,1.217
SHIBUSDT,1.605e-05
SHIBBUSD,9.31e-06
ICPBTC,7.23e-05
ICPBNB,0.0168
ICPBUSD,3.897
ICPUSDT,7.026
SHIBEUR,1.532e-05
SHIBRUB,0.0
ETCEUR,20.0
ETCBRL,0.0
DOGEBIDR,955.0
ARBTC,9.55e-05
ARBNB,0.02183
ARBUSD,3.852
ARUSDT,9.29
POLSBTC,1.859e-05
POLSBNB,0.00265
POLSBUSD,0.2567
POLSUSDT,0.3079
MDXBTC,7.7e-07
MDXBNB,0.0
MDXBUSD,0.0644
MDXUSDT,0.0345
MASKBNB,0.00325
MASKBUSD,3.587
MASKUSDT,2.199
LPTBTC,8.31e-05
LPTBNB,0.01189
LPTBUSD,6.16
LPTUSDT,8.076
ETHUAH,119475.0
MATICBRL,2.125
SOLEUR,180.84
SHIBBRL,9.215e-05
AGIXBTC,9.69e-06
ICPEUR,6.636
MATICGBP,0.819
SHIBTRY,0.0005847
MATICBIDR,8382.0
MATICRUB,76.47
NUBTC,0.0
NUBNB,0.0
NUBUSD,0.0
NUUSDT,0.0
XVGUSDT,0.006467
RLCBUSD,0.0
CELRBUSD,0.01148
ATMBUSD,2.42
ZENBUSD,7.19
FTMBUSD,0.4218
THETABUSD,0.616
WINBUSD,6.94e-05
KAVABUSD,0.624
XEMBUSD,0.0
ATABTC,7.5e-07
ATABNB,0.000369
ATABUSD,0.0792
ATAUSDT,0.0722
GTCBTC,6.88e-06
GTCBNB,0.0
GTCBUSD,0.952
GTCUSDT,0.475
TORNBTC,0.0002398
TORNBNB,0.0
TORNBUSD,1.69
TORNUSDT,4.06
MATICTRY,12.92
ETCGBP,0.0
SOLGBP,88.08
BAKEBTC,2.39e-06
COTIBUSD,0.03732
KEEPBTC,0.0
KEEPBNB,0.0
KEEPBUSD,0.0
KEEPUSDT,0.0
SOLTRY,6906.5
RUNEGBP,1.278
SOLBRL,1087.7
SCBUSD,0.003664
CHRBUSD,0.1085
STMXBUSD,0.005851
HNTBUSD,1.228
FTTBUSD,1.13
DOCKBUSD,0.01527
ADABIDR,3965.0
ERNBNB,0.00669
ERNBUSD,1.471
ERNUSDT,1.47
KLAYBTC,1.85e-06
KLAYBNB,0.000618
KLAYBUSD,0.1354
KLAYUSDT,0.1255
RUNEEUR,3.762
MATICAUD,1.2141
DOTRUB,493.5
UTKBUSD,0.0561
IOTXBUSD,0.02148
PHAUSDT,0.1765
SOLRUB,5467.0
RUNEAUD,0.0
BUSDUAH,41.12
BONDBTC,3.108e-05
BONDBNB,0.0
BONDBUSD,4.262
BONDUSDT,2.152
MLNBTC,0.0001431
MLNBNB,0.0
MLNBUSD,15.73
MLNUSDT,13.97
GRTTRY,5.073
CAKEBRL,0.0
ICPRUB,0.0
DOTAUD,6.631
AAVEBRL,0.0
EOSAUD,0.0
DEXEUSDT,17.416
LTOBUSD,0.0559
ADXBUSD,0.1334
QUICKBTC,7.4e-07
QUICKBNB,0.0
QUICKBUSD,74.1
C98USDT,0.1026
C98BUSD,0.1343
C98BNB,0.000805
C98BTC,1.62e-06
CLVBTC,4.9e-07
CLVBNB,0.0002643
CLVBUSD,0.03282
CLVUSDT,0.04758
QNTBTC,0.00098
QNTBNB,0.4015
QNTBUSD,85.5
QNTUSDT,95.2
FLOWBTC,5.34e-06
FLOWBNB,0.002474
FLOWBUSD,0.513
FLOWUSDT,0.519
XECBUSD,3.1e-05
AXSBRL,38.36
AXSAUD,8.66
TVKUSDT,0.05405
MINABTC,3.63e-06
MINABNB,0.001666
MINABUSD,0.3779
MINAUSDT,0.3536
RAYBNB,0.007344
RAYBUSD,0.1701
RAYUSDT,5.012
FARMBTC,0.000751
FARMBNB,0.0
FARMBUSD,21.12
FARMUSDT,36.38
ALPACABTC,2.34e-06
ALPACABNB,0.0
ALPACABUSD,0.1439
ALPACAUSDT,0.1492
TLMTRY,0.2749
QUICKUSDT,0.02666
ORNBUSD,0.5519
MBOXBTC,1.29e-06
MBOXBNB,0.000692
MBOXBUSD,0.209
MBOXUSDT,0.1257
VGXBTC,2.524e-05
VGXETH,0.000348
FORUSDT,0.00306
REQUSDT,0.0995
GHSTUSDT,0.57
TRURUB,2.98
FISBRL,1.781
WAXPUSDT,0.03221
WAXPBUSD,0.0417
WAXPBNB,0.0001706
WAXPBTC,3.3e-07
TRIBEBTC,0.0
TRIBEBNB,0.0
TRIBEBUSD,0.2057
TRIBEUSDT,0.2018
GNOUSDT,170.4
GNOBUSD,0.0
GNOBNB,0.0
GNOBTC,0.0
ARPATRY,1.3318
PROMBTC,8.96e-05
MTLBUSD,1.353
OGNBUSD,0.1129
XECUSDT,2.652e-05
C98BRL,1.308
SOLAUD,28.48
XRPBIDR,7835.0
POLYBUSD,0.27
ELFUSDT,0.3061
DYDXUSDT,0.7835
DYDXBUSD,3.771
DYDXBNB,0.003333
DYDXBTC,8.05e-06
ELFBUSD,0.3403
POLYUSDT,0.2696
IDEXUSDT,0.0379
VIDTUSDT,0.01843
SOLBIDR,311087.0
AXSBIDR,72500.0
BTCUSDP,19435.03
ETHUSDP,1344.37
BNBUSDP,282.09
USDPBUSD,1.0
USDPUSDT,1.0001
GALAUSDT,0.02255
GALABUSD,0.02957
GALABNB,3.305e-05
GALABTC,2.3e-07
FTMBIDR,3413.0
ALGOBIDR,0.0
CAKEAUD,0.0
KSMAUD,0.0
WAVESRUB,0.0
SUNBUSD,0.00544
ILVUSDT,20.16
ILVBUSD,39.06
ILVBNB,0.179
ILVBTC,0.000207
RENBUSD,0.045398
YGGUSDT,0.2563
YGGBUSD,0.4053
YGGBNB,0.000687
YGGBTC,2.63e-06
STXBUSD,0.6756
SYSUSDT,0.0722
DFUSDT,0.0897
SOLUSDC,189.51
ARPARUB,4.928
LTCUAH,3191.0
FETBUSD,0.4915
ARPABUSD,0.0466
LSKBUSD,0.844
AVAXBIDR,266752.0
ALICEBIDR,29103.0
FIDAUSDT,0.1449
FIDABUSD,0.1782
FIDABNB,0.0
FIDABTC,1.49e-06
DENTBUSD,0.000707
FRONTUSDT,0.88
CVPUSDT,0.0339
AGLDBTC,1.173e-05
AGLDBNB,0.0
AGLDBUSD,0.827
AGLDUSDT,1.145
RADBTC,1.387e-05
RADBNB,0.01032
RADBUSD,1.321
RADUSDT,0.898
UNIAUD,0.0
HIVEBUSD,0.2758
STPTBUSD,0.04185
BETABTC,6.7e-07
BETABNB,0.000335
BETABUSD,0.06354
BETAUSDT,0.02762
SHIBAUD,1.121e-05
RAREBTC,7.4e-07
RAREBNB,0.000691
RAREBUSD,0.0596
RAREUSDT,0.0728
AVAXBRL,142.9
AVAXAUD,17.91
LUNAAUD,0.0
TROYBUSD,0.002269
AXSETH,0.00163
FTMETH,0.0002148
SOLETH,0.0705
SSVBTC,0.0001202
SSVETH,0.004403
LAZIOTRY,45.47
LAZIOEUR,2.548
LAZIOBTC,3.995e-05
LAZIOUSDT,1.251
CHESSBTC,2.72e-06
CHESSBNB,0.0
CHESSBUSD,0.12
CHESSUSDT,0.1236
FTMAUD,0.42
FTMBRL,1.923
SCRTBUSD,0.2629
ADXUSDT,0.1486
AUCTIONUSDT,11.02
CELOBUSD,0.47
FTMRUB,36.85
NUAUD,0.0
NURUB,0.0
REEFTRY,0.02349
REEFBIDR,0.0
SHIBDOGE,6.01e-05
DARUSDT,0.21707
DARBUSD,0.07995
DARBNB,0.00037248
DARBTC,1.57e-06
BNXBTC,3.84e-06
BNXBNB,0.001227
BNXBUSD,0.2743
BNXUSDT,0.933
RGTUSDT,0.0
RGTBTC,0.0
RGTBUSD,0.0
RGTBNB,0.0
LAZIOBUSD,1.644
OXTBUSD,0.0513
MANATRY,12.05
ALGORUB,12.6
SHIBUAH,0.0
LUNABIDR,0.0
AUDUSDC,0.6477
MOVRBTC,8.02e-05
MOVRBNB,0.0
MOVRBUSD,3.69
MOVRUSDT,7.866
CITYBTC,6.03e-05
CITYBNB,0.01454
CITYBUSD,2.964
CITYUSDT,1.338
ENSBTC,0.0002703
ENSBNB,0.03091
ENSBUSD,6.96
ENSUSDT,26.37
SANDETH,0.0001466
DOTETH,0.001834
MATICETH,0.0001616
ANKRBUSD,0.01906
SANDTRY,14.35
MANABRL,1.661
KP3RUSDT,16.48
QIUSDT,0.00999
QIBUSD,0.00507
QIBNB,0.0
QIBTC,1.2e-07
PORTOBTC,2.103e-05
PORTOUSDT,1.297
PORTOTRY,47.23
PORTOEUR,2.715
POWRUSDT,0.2235
POWRBUSD,0.1504
AVAXETH,0.0093
SLPTRY,0.0915
FISTRY,0.0
LRCTRY,4.845
CHRETH,7.08e-05
FISBIDR,0.0
VGXUSDT,0.018
GALAETH,8.36e-06
JASMYUSDT,0.02204
JASMYBUSD,0.003593
JASMYBNB,1.767e-05
JASMYBTC,1.7e-07
AMPBTC,1e-07
AMPBNB,0.0
AMPBUSD,0.001429
AMPUSDT,0.005739
PLABTC,4.65e-06
PLABNB,0.0006968
PLABUSD,0.1477
PLAUSDT,0.2347
PYRBTC,2.067e-05
PYRBUSD,3.903
PYRUSDT,2.02
RNDRBTC,0.0001032
RNDRUSDT,7.03
RNDRBUSD,3.04
ALCXBTC,0.0002373
ALCXBUSD,10.73
ALCXUSDT,12.86
SANTOSBTC,2.625e-05
SANTOSUSDT,2.554
SANTOSBRL,20.0
SANTOSTRY,92.92
MCBTC,1.4e-05
MCBUSD,0.2657
MCUSDT,0.4861
BELTRY,32.78
COCOSBUSD,1.7589
DENTTRY,0.03519
ENJTRY,4.454
NEORUB,734.0
SANDAUD,0.6359
SLPBIDR,32.3
ANYBTC,0.0
ANYBUSD,0.0
ANYUSDT,0.0
BICOBTC,1.83e-06
BICOBUSD,0.2514
BICOUSDT,0.178
FLUXBTC,4.61e-06
FLUXBUSD,0.3265
FLUXUSDT,0.4481
ALICETRY,27.36
FXSUSDT,1.78
GALABRL,0.128
GALATRY,0.8225
LUNATRY,9.69
REQBUSD,0.0633
SANDBRL,1.807
MANABIDR,10781.0
SANDBIDR,6598.0
VOXELBTC,2.16e-06
VOXELBNB,0.0006934
VOXELBUSD,0.1325
VOXELUSDT,0.118
COSBUSD,0.00517
CTXCBUSD,0.115
FTMTRY,24.82
MANABNB,0.00155
MINATRY,12.89
XTZTRY,29.03
HIGHBTC,1.415e-05
HIGHBUSD,1.421
HIGHUSDT,1.003
CVXBTC,8.55e-05
CVXBUSD,2.597
CVXUSDT,2.417
PEOPLEBTC,2.1e-07
PEOPLEBUSD,0.0095
PEOPLEUSDT,0.02023
OOKIBUSD,0.001629
OOKIUSDT,0.000119
COCOSTRY,36.66
GXSBNB,0.0
LINKBNB,0.02797
LUNAETH,0.0
MDTBUSD,0.04578
NULSBUSD,0.1785
SPELLBTC,0.0
SPELLUSDT,0.0009523
SPELLBUSD,0.0003973
USTBTC,0.0
USTBUSD,0.0
USTUSDT,0.0
JOEBTC,2.47e-06
JOEBUSD,0.2188
JOEUSDT,0.2394
ATOMETH,0.00179
DUSKBUSD,0.1431
EGLDETH,0.00836
ICPETH,0.002617
LUNABRL,0.0
LUNAUST,0.0
NEARETH,0.001275
ROSEBNB,0.0001534
VOXELETH,0.0002022
ALICEBNB,0.00524
ATOMTRY,173.8
ETHUST,0.0
GALAAUD,0.0396
LRCBNB,0.000839
ONEETH,6.17e-06
OOKIBNB,1.491e-05
ACHBTC,2.8e-07
ACHBUSD,0.01646
ACHUSDT,0.02718
IMXBTC,8.23e-06
IMXBUSD,0.6508
IMXUSDT,0.801
GLMRBTC,1.32e-06
GLMRBUSD,0.2065
GLMRUSDT,0.1288
ATOMBIDR,0.0
DYDXETH,0.0
FARMETH,0.0
FORBNB,0.0
ICPTRY,252.8
JASMYETH,3.02e-06
LINABNB,0.0
OOKIETH,2.51e-06
ROSEETH,1.615e-05
UMABUSD,1.327
UNIETH,0.003606
XTZETH,0.00044
LOKABTC,1.41e-06
LOKABNB,0.0010427
LOKABUSD,0.1849
LOKAUSDT,0.1372
ATOMBRL,66.35
BNBUST,0.0
CRVETH,0.0002078
HIGHBNB,0.004557
NEARRUB,183.4
ROSETRY,1.583
SCRTUSDT,0.2522
API3BTC,9.32e-06
API3BUSD,1.0
API3USDT,0.907
BTTCUSDT,8.8e-07
BTTCUSDC,7.8e-07
BTTCTRY,3.183e-05
ACABTC,5.9e-07
ACABUSD,0.0464
ACAUSDT,0.0573
ANCBTC,1.86e-06
ANCBUSD,0.02872
ANCUSDT,0.03151
BDOTDOT,0.9982
XNOBTC,1.57e-05
XNOETH,0.0005017
XNOBUSD,0.663
XNOUSDT,1.52
COSTRY,0.187
KAVAETH,0.0003066
MCBNB,0.000698
ONETRY,0.5548
WOOBTC,1.29e-06
WOOBNB,0.001141
WOOBUSD,0.1645
WOOUSDT,0.126
CELRETH,7.89e-06
PEOPLEBNB,4.675e-05
SLPBNB,8.84e-06
SPELLBNB,0.0
SPELLTRY,0.03466
TFUELBUSD,0.0439
AXSTRY,159.8
DARTRY,7.666
NEARTRY,124.7
IDEXBNB,0.0001982
ALPINEEUR,2.196
ALPINETRY,40.91
ALPINEUSDT,1.124
ALPINEBTC,2.994e-05
TUSDT,0.02067
TBUSD,0.02312
API3BNB,0.0
BETAETH,3.349e-05
INJTRY,549.4
TLMBNB,0.0
ASTRBUSD,0.05
ASTRUSDT,0.0399
API3TRY,33.03
GLMRBNB,0.001021
MBOXTRY,4.58
NBTBIDR,39.1
NBTUSDT,0.00252
GMTBTC,7.2e-07
GMTBNB,0.000769
GMTBUSD,0.227
GMTUSDT,0.0703
ANCBNB,0.0001288
ATOMEUR,4.581
GALAEUR,0.02143
KSMETH,0.02114
UMATRY,60.75
KDABTC,5.59e-06
KDABUSD,0.42
KDAUSDT,0.5432
APEUSDT,0.718
APEBUSD,1.423
APEBTC,7.37e-06
ALPINEBUSD,1.749
LUNAGBP,0.0
NEAREUR,3.27
TWTTRY,36.95
WAVESEUR,1.354
APEEUR,1.508
APEGBP,3.305
APETRY,26.18
BSWUSDT,0.0516
BSWBUSD,0.067
BSWBNB,0.0002987
APEBNB,0.005277
GMTBRL,1.325
GMTETH,0.0001015
JASMYTRY,0.804
SANTOSBUSD,2.917
APEAUD,4.072
BIFIUSDT,251.5
GMTEUR,0.067
IMXBNB,0.002362
RUNEETH,0.0004944
AVAXGBP,14.18
MULTIBTC,3.673e-05
MULTIBUSD,2.097
MULTIUSDT,0.834
APEETH,0.0002919
BSWETH,0.0001366
FILTRY,124.77
FTMEUR,0.6809
GMTGBP,0.2107
ZILTRY,0.5365
GMTTRY,2.56
WAVESTRY,36.02
BTCUST,0.0
ASTRBTC,4.1e-07
ASTRETH,3.108e-05
BSWTRY,1.879
FTTETH,0.001141
FUNBNB,1.888e-05
PORTOBUSD,1.757
STEEMUSDT,0.182
ZILEUR,0.02063
APEBRL,22.16
AUDIOTRY,3.836
BTTCBUSD,4.5e-07
GMTAUD,0.5695
MBLBUSD,0.002658
MOBUSDT,0.0623
MOBBUSD,0.55
MOBBTC,9.4e-07
NEXOUSDT,1.352
NEXOBUSD,0.627
NEXOBTC,1.388e-05
REIUSDT,0.03763
REIBNB,8.21e-05
REIETH,1.928e-05
GALUSDT,2.542
GALBUSD,1.351
GALBNB,0.004893
GALBTC,4.073e-05
JASMYEUR,0.004568
KNCBNB,0.00255
SHIBGBP,6.96e-06
GALEUR,0.995
GALTRY,84.24
LDOBUSD,1.744
LDOUSDT,1.815
LDOBTC,1.864e-05
ENSTRY,960.1
DAREUR,0.12133
DARETH,0.0001014
ALGOETH,4.447e-05
ALGOTRY,10.144
GALETH,0.000762
EPXUSDT,1.94e-05
EPXBUSD,0.0001698
RUNETRY,31.38
GALBRL,8.68
STEEMBUSD,0.1847
CVCBUSD,0.0688
REIBUSD,0.03079
DREPBUSD,0.2536
AKROBUSD,0.00618
PUNDIXBUSD,0.3336
LUNCBUSD,0.000171
USTCBUSD,0.0132658
OPBTC,1.149e-05
OPBUSD,1.803
OPUSDT,1.119
OGBUSD,4.416
KEYBUSD,0.00543
ASRBUSD,2.159
FIROBUSD,1.441
NKNBUSD,0.0972
OPBNB,0.002818
OPEUR,1.06
GTOBUSD,0.02863
SNXETH,0.000768
WBTCBUSD,40760.13
BELETH,0.0004117
LITETH,0.0003551
LEVERUSDT,0.001397
LEVERBUSD,0.001308
BURGERETH,0.00045
PEOPLEETH,6.68e-06
UNFIETH,0.002241
BONDETH,0.002665
STORJTRY,13.23
OPETH,0.000416
ETCTRY,748.7
WINGETH,0.003521
FILETH,0.001275
GLMBUSD,0.1786
SSVBUSD,15.74
STGBTC,2.87e-06
STGBUSD,0.414
STGUSDT,0.279
ANKRTRY,0.8336
ARKBUSD,0.5356
BETHBUSD,1551.73
LOOMBUSD,0.04003
SNMBUSD,0.0147
AMBBUSD,0.00796
LUNCUSDT,7.608e-05
PHBBUSD,0.6588
GASBUSD,9.216
NEBLBUSD,0.354
PROSBUSD,0.315
VIBBUSD,0.04217
GMXBTC,0.000332
GMXBUSD,31.67
GMXUSDT,20.62
AGIXBUSD,0.29947
NEBLUSDT,0.355
SNTBUSD,0.02283
POLYXBTC,1.94e-06
POLYXBUSD,0.1217
POLYXUSDT,0.1892
APTBTC,6.02e-05
APTUSDT,5.86
APTBUSD,7.3198
BTCPLN,390122.0
ETHPLN,10779.0
BUSDPLN,4.065
APTEUR,5.59
APTTRY,213.5
APTBRL,39.76
QKCBUSD,0.008695
OSMOBTC,8.84e-06
OSMOUSDT,0.3236
OSMOBUSD,0.464
HFTBTC,1.1e-06
HFTBUSD,0.2589
HFTUSDT,0.1077
ARPAETH,2.363e-05
PHBUSDT,0.967
VITEBUSD,0.01726
HOOKBTC,7.88e-06
HOOKUSDT,0.2118
HOOKBUSD,0.8941
HOOKBNB,0.0031953
MAGICBTC,2.61e-06
MAGICBUSD,0.5585
MAGICUSDT,0.2542
BUSDRON,4.628
HIFIETH,0.0002531
HIFIUSDT,0.4401
RPLBTC,0.000641
RPLBUSD,24.17
RPLUSDT,7.81
PROSUSDT,0.3949
FETTRY,28.49
GFTBUSD,0.02911
AGIXUSDT,0.6141
APTETH,0.002174
BTCRON,458469.0
GNSUSDT,1.675
GNSBTC,7.21e-05
SYNBTC,1.152e-05
SYNUSDT,0.4073
VIBUSDT,0.06185
SSVUSDT,11.83
LQTYUSDT,0.96
LQTYBTC,9.81e-06
AMBUSDT,0.00366
BETHUSDT,1556.27
CFXTRY,4.352
STXTRY,33.79
USTCUSDT,0.01811
GASUSDT,3.993
GLMUSDT,0.3842
PROMUSDT,5.838
QKCUSDT,0.009141
UFTUSDT,0.1799
IDBTC,3.25e-06
IDBNB,0.0009493
IDUSDT,0.3148
ARBBTC,4.9e-06
ARBUSDT,0.4788
AGIXTRY,20.14
LOOMUSDT,0.04831
OAXUSDT,0.0358
ARBTUSD,0.4785
ARBTRY,17.46
ARBEUR,0.4575
IDTUSD,0.88208
IDTRY,11.46
IDEUR,0.18769
LDOTUSD,2.467
MATICTUSD,0.5043
OPTUSD,2.997
SOLTUSD,189.61
SSVTUSD,45.55
RDNTBTC,1.07e-06
RDNTUSDT,0.0322
RDNTTUSD,0.301
ARBRUB,95.1
JOETRY,12.22
MAGICTRY,9.25
USDTPLN,4.016
ACHTRY,0.9915
XVSTRY,322.9
EGLDRON,106.7
USDTRON,4.727
USDTARS,1224.5
DOGETUSD,0.26831
WBTCUSDT,97045.81
EDUUSDT,0.2983
EDUTUSD,1.06098
EDUBNB,0.0018105
EDUBTC,3.24e-06
EDUEUR,0.47455
EDUTRY,10.84
SUIUSDT,3.3092
SUITUSD,4.0669
SUIBTC,3.404e-05
SUIBNB,0.004864
SUIEUR,3.1565
SUITRY,120.54
AERGOUSDT,0.092
RNDRTRY,233.63
PEPEUSDT,9.76e-06
PEPETUSD,2.351e-05
FLOKIUSDT,9.467e-05
FLOKITUSD,3.203e-05
OGTRY,141.0
PEPETRY,0.00035557
WBETHETH,1.0619
ASTUSDT,0.0785
SNTUSDT,0.03136
FLOKITRY,0.00345
CITYTRY,48.6
COMBOUSDT,0.3074
COMBOBNB,0.002272
COMBOTRY,11.26
LTCTRY,4612.0
RADTRY,32.72
BTCARS,118959766.0
OPTRY,40.74
PAXGTRY,105763.0
MAVBTC,9.6e-07
MAVUSDT,0.0934
MAVTUSD,0.2194
CFXTUSD,0.2212
PENDLEBTC,3.71e-05
PENDLEUSDT,3.609
PENDLETUSD,2.7044
MAVTRY,3.42
OCEANTRY,20.1
TUSDTRY,35.34
ARBETH,0.0001782
BCHTRY,11919.0
XVGTRY,0.2355
XVGTUSD,0.006269
ARKMUSDT,0.701
ARKMTUSD,1.151
ARKMTRY,25.53
ARKMBNB,0.001029
ARKMBTC,7.2e-06
WBETHUSDT,2852.28
ACATRY,2.09
AVAXTUSD,27.66
